Item ID,Item Name,userid,shopid,shop_name,Main Category,Sub Category,Level3 Category,username,Item GMV,Total Placed Order
"3313863183","阿飛 UNDERCOVER x Medicom Toy 漢堡包燈 檯燈 夜燈 高橋盾","24302994","24301658","阿飛潮流專賣","Home Electronic","Household Appliances","Lighting","rainee1019","10960.0","1"
"847376898","Panasonic 國際牌 空氣除濕機 F-Y32EH  16L 全新未拆封,附發票,可退稅","1357549","1356528","weihsu1005","Home Electronic","Household Appliances","Air Purifier","weihsu1005","17186.301369863013","1"
"2058239778","<送安裝>元山 不鏽鋼 桌上型 冰溫熱 RO濾淨式 飲水機 YS-8210RW","1770031","1768768","元 山 家 電","Home Electronic","Kitchen Appliances","Water Device","yensun.tw","35980.0","2"
"2141759289","❄黑熊嚴選❄ 現貨 Bcase USB 靜音 仙人掌捕蚊燈 吸入式捕蚊燈 紫光 滅蚊燈  UV 捕蚊燈 夜燈 驅蚊燈","2132002","2130443","🐾黑熊嚴選🐾✤Black Bear✤","Home Electronic","Household Appliances","Mosquito Nest","mbrian","13079.304785062322","29"
"2714332241","❤️殺底價 歌林Kolin 手持式 無線充電吸塵器 KTC-UD0811 無線吸塵器 車用吸塵器","1395270","1394228","小宇3C 殺底價","Home Electronic","Household Appliances","Vacuum","cats0964","40173.22949117342","17"
"154326356","含稅價 日本公司貨 VITANTONIO 鬆餅機 VWH-200 附 方格烤盤 方型熱三明治烤盤 烤盤","6221223","6219915","代購-生活美學","Home Electronic","Kitchen Appliances","Dessert Machine","yinlun0910","11283.7764102968","4"
"7831966897","2020最新上市！V8 Slim Fluffy + 吸頭重量少40% 強勁吸力 塵垢無處可躲 輕盈手感 輕易可吸","109589273","109587794","昇記電器商城","Home Electronic","Household Appliances","Vacuum","shingchi2004","15500.0","1"
"7516882903","現貨+免運 母親節活動開跑 公司貨 黑色主機 粉魚骨 保固一年 HYPASS 海帕斯  最新第2.5代 車用空氣清淨機","82027345","82025868","涂先生_日本代購、批發","Home Electronic","Household Appliances","Air Purifier","e22049237","68720.0","48"
"5304154294","「桃園💥現貨供應中」安博盒子 PROS 最新第七代 ｜銷售NO.1｜X9 純淨越獄版｜明穎資訊","192896168","192893317","哥改的是回憶 - 安博盒子、Amlogic 改機 - 明穎資訊","Home Electronic","TVs","Set-top box","km2200","19900.0","5"
"121565344","分享臉書免運【萬國】3人6人10人15人20人小電鍋乾蒸口罩消毒/AQ-10S/AQ-6S/AQ-3S/AQ-15S","10807359","10806061","★★聯合網購中心★★大同電鍋｜萬國牌電鍋","Home Electronic","Kitchen Appliances","Electric Rice Cooker & Cooking Pot","eve1688","156212.7079107505","113"
"28896516","鹼博士數位顯示 淨水器/濾水器/濾芯  1850元 ~5/15","2992782","2991495","尋寶賣場 ","Home Electronic","Kitchen Appliances","Water Device","eddyu5555","41895.0","19"
"1633633184","限量3台 刷卡價  優惠中 全省都可以宅配HCG和成 EH20BAW4 香格里拉 不銹鋼電能熱水器-橫置壁掛型 20加侖","88313538","88312060","櫻花~和成經銷商~議價請用聊聊詢問~","Home Electronic","Large Household Appliance","Water Heater","sky19861229","31500.0","1"
"845693218","【宅配免運費】友情牌-119公升四層紫外線烘碗機(PF-6180)","2025734","2024250","電器妙森林","Home Electronic","Kitchen Appliances","Dish Washer","ae.qq","17250.0","4"
"140405059","現貨✦SAMPO聲寶✦手提式電動攪拌機/打蛋器 ZS-L6201L","7972216","7970921","駱駝小家電～各式居家生活小電器","Home Electronic","Kitchen Appliances","Food Processor","camel_2357","10663.94606741573","19"
"956800665","PHILIPS 天秤座立燈 PLL36206 銀/香檳金 飛利浦 (全店刷卡免運)","52805313","52803925","傻瓜先生家電影音館","Home Electronic","Household Appliances","Lighting","philips_ip","27881.0","10"
"1462152514","【公司貨】森然播吧2代 二代 2018 電音版 可搭 K歌套組 手機音效卡 聲卡 奶瓶麥克風 全民K歌 歡歌 黑色","7141075","7139782","恩心樂器🎸吉他🎸烏克麗麗🎸樂譜🎸PICK🎸YAMAHA🎸調音器🎸譜架🎸鐵三角","Home Electronic","Audio Visual Equipment","Microphone","kaodli","12650.0","4"
"5520089927","比依 液晶觸控氣炸鍋 AF-25A 一年保固 台灣規格 6.4L 陶瓷塗層","116311684","116309859","蝦皮24h 3C電器館","Home Electronic","Kitchen Appliances","Fryer","shopee24h_el","296665.0","104"
"3825021778","【現貨供應】小米有品 映趣Boost理髮器 電推剪 USB充電式電推子 成人嬰兒童剃髮電動頭髮剃頭刀 家用靜音防夾髮","3221248","3219910","HaoHaoMai 好好買","Home Electronic","Beauty Appliances","Grooming Tool","myzzyken988","14948.667229572004","35"
"1546097056","萬用液晶電視遙控器2000型.適用液晶電視.LED電視.","5202153","5200859","軟糖小舖（遙控器專賣）","Home Electronic","TVs","TV peripheral","tinmuo","12685.116279069767","19"
"1868302750","數位機上盒 (附整合型遙控器、送HDMI線、保固 1 年),","27949250","27947866","數位機上盒","Home Electronic","TVs","Set-top box","dvbstb","27647.135922330097","26"
"1249149699","飛利浦 PHILIPS 全新公司貨 2合1手持式蒸汽掛燙機 GC362 /GC-362","68628127","68626668","~壹玖陸伍~","Home Electronic","Household Appliances","Iron","victory762505","86970.0","47"
"4826881213","ible Airvida M1 鈦項圈 原廠公司貨 含運費 衝評價","147242439","147240615","jesusjesus12345","Home Electronic","Household Appliances","Air Purifier","jesusjesus12345","25480.0","3"
"1766538648","【鍋寶】手提式攪拌機 (HA-2508)","2143576","2142012","貴夫人時尚購物網","Home Electronic","Kitchen Appliances","Food Processor","yuhki","21701.0","32"
"7020124855","【濾材專賣】2019 現貨 正品 ON TAP 龍頭濾芯 濾心 德國原廠進口 BRITA","4592547","4591257","傑登Jayden","Home Electronic","Kitchen Appliances","Water Device","aaa5500512","26109.74047829938","11"
"3623212330","補貨到_歡慶母親節限時降價_Auqueen安晴氣炸鍋（蒂芬妮綠、櫻花粉）-限量優惠含運","3421753","3420414","ice0930","Home Electronic","Kitchen Appliances","Fryer","ice0930","19495.0","6"
"7320209957","PHILIPS飛利浦 30W加強型捕蚊燈 E850SQ","17060026","17058690","快樂從Buy","Home Electronic","Household Appliances","Mosquito Nest","jackyegg","34855.0","13"
"2488661600","《現貨火速出》  TESCOM TCD3000TW 奈米水霧 膠原蛋白吹風機 TCD3000 公司貨","13736743","13735440","🌟健康生活小可窩🌟","Home Electronic","Beauty Appliances","Hair Dryer","venus7","12960.0","8"
"1157714146","早上消失 送基本安裝 SAMSUNG 三星 75吋 4K UHD 智慧聯網 液晶電視 UA75RU7100 RU7100","1385662","1384623","柴克3C家電","Home Electronic","TVs","50 Inches or More","woo876530","54500.0","1"
"1928120967","美國漢美馳六段攪拌機 全新品 全台灣最低價 歡迎比價","2716150","2714868","Cinya的私房烘焙課","Home Electronic","Kitchen Appliances","Food Processor","cinyalin","28840.0","7"
"3606036509","SAMPO聲寶 男士電動除毛刀  鼻毛刀 刮鬍刀 體毛 腋毛 修眉刀 男士 清潔 原廠保固 現貨","35706356","35704972","聲寶SAMPO Beauty Life","Home Electronic","Beauty Appliances","Grooming Tool","sales66308374","19424.384615384617","43"
"2138457542","【現貨免運】【送禮】 Tst空氣淨化器🥰數量有限🚗 Air purifier","43558743","43557357","TST保養/美肌-正品保證","Home Electronic","Household Appliances","Air Purifier","jnjn40120","11086.0","9"
"2422892191","【全網最低優惠價】4D 電動刮鬍刀 多功能防水 4D浮動三刀頭 德國 4D浮動 三刀頭 刮鬍刀 男性 洗臉器","62523008","62521566","一起購 壁貼 巧拼 生活用品 3c雜貨 刮鬍刀 毛地毯 冰壩杯 電動牙刷","Home Electronic","Beauty Appliances","Shavers","17goshop","43572.40522987077","146"
"6608302827","【JKL美國代買】- NAKAMICHI SHOCKWAFE PRO 7.1.4 無線重低音8 英寸音響","4274485","4273201","JKL 美國代買","Home Electronic","Steroes and Speakers","Subwoofer","shopn.james","31500.0","1"
"7717574919","小迪 電容屏 點唱機 點歌機 新款 電容式觸控 雲端歌庫80萬曲目 伴唱機 KTV 卡拉ok 安卓雙系統  楊過頂姑姑","131683392","131681568","楊過頂姑姑 情趣用品 痛快淋漓 Sex&Fashion 筋膜槍 專賣 維修 ","Home Electronic","Audio Visual Equipment","Others","f29557237","164608.50471607107","13"
"4413366536","【實體店面】S500 小米 米家 電動刮鬍刀 懸掛浮動 雙環刀網 Type-C充電 IPX7防水 60分鐘持久續航","187852616","187849884","手機維修站","Home Electronic","Beauty Appliances","Shavers","phonerepairstation","82010.0","85"
"139196425","SGS認證-100張日本進口掛耳式濾紙（一包）","16124203","16122867","吉妮雜貨","Home Electronic","Kitchen Appliances","Coffee Machine","ginny_shop","11860.620273705848","24"
"1914545198","部分現貨❤️永生花藍芽音箱 音樂藍芽 乾燥花 led燈 玻璃罩 情人節禮物 diy材料交換禮物 女友禮物畢業禮物 禮盒裝","13376060","13374757","emily020324","Home Electronic","Steroes and Speakers","Others","emily020324","15771.666944213155","9"
"5300481169","【沐湛咖啡】現貨 LilyDrip 手沖濾器 手沖咖啡沖煮神器 手沖陶瓷濾器 利利珠 莉莉珠 經典/套組","1563533","1562377","沐湛咖啡-實體門市同步銷售","Home Electronic","Kitchen Appliances","Coffee Machine","muzhancoffee","14709.95125481912","20"
"1391690227","【捷盟監控】【含稅開發票】CL-805 10孔排插 安全延長線 1米 15A 十孔排插 2019新安規 直頭 1M","78553393","78551919","【捷盟監控】專業監視防盜系統","Home Electronic","Audio Visual Equipment","Wire","jieleitechnology","27254.878345258494","36"
"983193959","電子鍋 耐嘉 KINYO 三人份電子鍋 REP-06 電鍋 0.6L 煮飯 家電 不鏽鋼 不鏽鋼電鍋 不鏽鋼電子鍋","1758555","1757297","在家逛百貨公司","Home Electronic","Kitchen Appliances","Electric Rice Cooker & Cooking Pot","fu885463","16542.061389337643","26"
"257421443","【德國百靈 BRAUN】多功能 修容 造型器 MGK3020 (原廠公司貨)","21762094","21760758","史東購物網","Home Electronic","Beauty Appliances","Shavers","kaetay","32553.0","20"
"1005270814","somad 手搖磨豆機 砂黑 / 露營 野餐必備 / 雙軸承 鋁合金打造 / 手沖咖啡用具","61609056","61607613","somadcrafts","Home Electronic","Kitchen Appliances","Coffee Machine","somadcrafts","10065.0","3"
"1818685868","Dennys 9吋 RM 多媒體DVD隨身看 DVD-980","77573458","77571986","Dennys丹尼斯旗艦館","Home Electronic","Audio Visual Equipment","DVD Player","dennys.tw","10899.0","4"
"7914511577","歌林 Kolin 手持式 直立 吸塵器 吸塵器 強力吸塵器 手持吸塵器 直立式吸塵器【蝦皮團購】","10249948","10248651","🍭Life Plus+　簡單生活✚","Home Electronic","Household Appliances","Vacuum","aaccc12345","85060.0","88"
"4513722977","【領券再折】SONY 4K HDR 智慧型電視 KD-55X8500G / 65X8500G / 75X8500G","40204348","40202962","集雅社旗艦生活館","Home Electronic","TVs","4K","gseven88","56000.0","3"
"3690931","【UAMOA】現貨正版【NOSTALGIA】棉花糖機◇PCM305.405公司貨 懷舊小家電 紅色/粉紅復古","1773991","1772724","UAMOA  生活有的沒的🛍","Home Electronic","Others","Others","74buybuy","17984.0","11"
"2176186917","Honeywell  PM2.5顯示車用空氣清淨機 CATWPM25D01","13528471","13527168","歐洲精品家電","Home Electronic","Household Appliances","Air Purifier","elechouse","12928.0","3"
"3602463243","【現貨】MX10 PRO 雙頻WIFI+藍牙 4G/32G 安卓9  RK3328 電視盒","73653744","73652273","alicia71027","Home Electronic","TVs","Set-top box","shane5372814","87842.08998831321","49"
"7709643692","日本公司 真的只賣正貨 YAMAN plus ex hrf20n RF 射頻再生美美容儀 功能最全 CP值最高 日本製","5281638","5280344","潔西的宅急便-日本彩妝電器好物代購","Home Electronic","Beauty Appliances","Electronic Face Cleansing Brush","jessiefang110412","24400.0","2"
"6327254802","🔥2020最新款 Marshall Stockwell II 2 馬歇爾 無線 藍牙 便攜 手提式音響","151639737","151637911","A.STUDIO","Home Electronic","Steroes and Speakers","Subwoofer","winds233","17820.0","3"
"1916893343","【翔玲小舖】含稅免運費附筷架96公升PF-6570友情牌3層全不鏽鋼紫外線烘碗機","5814655","5813355","翔玲小舖","Home Electronic","Kitchen Appliances","Dish Washer","johnson560108","31860.0","9"
"977916825","Bose soundlink Revolve plus & Revolve 黑 銀 360環繞","3253050","3251712","二寶媽夢想實現株式會社","Home Electronic","Steroes and Speakers","Others","rangin22","159680.0","19"
"1607730827","戴森 Dyson V11 Fluffy (V10 V8 V7 V6可參考)","6841615","6840300","tarjan33167","Home Electronic","Household Appliances","Vacuum","tarjan33167","16800.0","1"
"6818143536","LG 43UM7300PWA UHD 4K物聯網電視（55、65UM7300PWA同步販售）","7991912","7990616","ken01230","Home Electronic","TVs","4K","ken01230","48000.0","3"
"528031928","m9 最新 15.25版本 iOS 無線傳輸 iPhone AnyCast 手機 電視棒 HDMI 無線影音 m5","5320916","5319622","DEMIKO","Home Electronic","Others","Others","demiko","11954.0","19"
"1268651212","2020全新原廠大同電鍋 TAC-10L-DCR  紅色綠色均都有現貨.","8363356","8362060","安安柑仔店","Home Electronic","Kitchen Appliances","Electric Rice Cooker & Cooking Pot","onlyone327","297404.40476190473","145"
"1285243120","飛利浦Sonicare智能護齦音波震動牙刷(晶綠白，附旅行盒)(HX6857/20)另贈刷頭4支","11269010","11267710","佩佩豬小賣場","Home Electronic","Beauty Appliances","Electric Toothbrush","chiwin0521","12060.0","1"
"5916465883","姑姑嚴選 GK-222 音響 藍芽喇叭 無線麥克風  擴大機 麥克風 小雷 點歌機 質感 喇叭 音響 藍芽 楊過頂姑姑","131683392","131681568","楊過頂姑姑 情趣用品 痛快淋漓 Sex&Fashion 筋膜槍 專賣 維修 ","Home Electronic","Steroes and Speakers","Others","f29557237","14756.132057341001","2"
"1061219652","Coway空氣清淨機 18坪 綠淨力立式 AP1216L 加專用活性碳濾網x6  抑制A/B型流感 HEPA13","58338482","58337056","Coway 台灣官方商店","Home Electronic","Household Appliances","Air Purifier","coway_taiwan","28592.0","2"
"2424321623","~WM91~兩台免運!晶工牌 10吋全電壓DC節能電風扇+USB行動電源線( JK-100 / JK-108 )","3217347","3216009","wm91_life ～玩美主義～","Home Electronic","Seasonal Appliance","Fan-DC","wm91_life","10573.0","12"
"6015065493","*星月薔薇* SR-B58D(K3) 福利品-21000元","2497502","2496223","starmoonrose","Home Electronic","Large Household Appliance","Refrigerator ","starmoonrose","22000.0","1"
"6723206417","免運三年保固arlink第四代健康免油氣炸鍋AF-803","229835","229828","3onetw","Home Electronic","Kitchen Appliances","Fryer","3onetw","25600.0","7"
"4215240605","Eif（預購）5月4～6日到貨禾聯直立式微霜型210L冷凍櫃HFZ-B2011/指送一樓不含安裝","2736616","2735334","ajie7809","Home Electronic","Large Household Appliance","Freezer","ajie7809","19200.0","2"
"1408432617","SAMPO聲寶 5合1美體美膚乾濕兩用得體刀EB-Z1706WL 美體刀 去硬皮機 潔顏 按摩 原廠保固 現貨","35706356","35704972","聲寶SAMPO Beauty Life","Home Electronic","Beauty Appliances","Grooming Tool","sales66308374","37887.8679267183","40"
"5309761584","樂奇EV-21DCA 浴室排風機 110/220V 全電壓 DC直流電","4849375","4848085","老闆很隨意","Home Electronic","Large Household Appliance","Vantilator","tsai06301990","12190.384615384615","11"
"434275776","💥現貨供應💥象印內鍋(B204原廠內鍋) 10人份電子鍋/適用NS-ZCF18/ZDF18/ZAF18","13413378","13412075","如來家電生活館","Home Electronic","Kitchen Appliances","Electric Rice Cooker & Cooking Pot","aukingpai","22760.0","17"
"4511910843","附發票/享保固【福利品】DIGIHOME雙溫控 20公升電烤箱 烤箱 大烤箱","43394573","43393187","【百寶家電館】","Home Electronic","Kitchen Appliances","Oven","partner21781","36435.497781689686","38"
"6611470891","舒適家🔹可議價🔹國際牌 Panasonic DL-ACR200TWS 溫水免治馬桶座","1432393","1431332","舒適家","Home Electronic","Large Household Appliance","Washlet","a07010020037","21900.0","1"
"3817103661","《友友樂活家電》日立 HITACHI 12公升溫控烤箱 HTO-CF50T 原廠保固一年 限量銷售","170672139","170669760","友友樂活家電","Home Electronic","Kitchen Appliances","Oven","tinakuo1515","15215.0","9"
"1541449260","老美KA台灣保固維修 KitchenAid KSM150PSWH 抬頭式攪拌機 白色 5QT容量 黑色 蘋果綠 亮綠","87821558","87820080","usasale0909750092","Home Electronic","Others","Others","usasale","12350.0","1"
"1447741844","小紫公司貨 送3濾網 可分期 ✨Mr.Smart 塵蟎吸塵機 ✈️ UV紫外線 除蟎機 塵蟎機","9815373","9814076","No.36 🎀Mr.Smart 小紫 除螨機🎀乾洗髮🎀液體衛生棉🎀","Home Electronic","Household Appliances","Vacuum","a2781873","2043433.7535825095","983"
